	urls
453	https://www.cars-data.com/en/fiat-500x-2015/3298
454	https://www.cars-data.com/en/fiat-500x-2015/3786
455	https://www.cars-data.com/en/fiat-doblo-2015/3299
456	https://www.cars-data.com/en/ford-c-max-2015/3301
457	https://www.cars-data.com/en/ford-c-max-energi-2015/3417
458	https://www.cars-data.com/en/ford-galaxy-2015/3420
459	https://www.cars-data.com/en/ford-grand-c-max-2015/3418
460	https://www.cars-data.com/en/ford-mustang-convertible-2015/3307
461	https://www.cars-data.com/en/ford-mustang-convertible-2015/4191
462	https://www.cars-data.com/en/ford-mustang-fastback-2015/3308
463	https://www.cars-data.com/en/ford-mustang-fastback-2015/4189
464	https://www.cars-data.com/en/ford-ranger-double-cab-2015/3421
465	https://www.cars-data.com/en/ford-s-max-2015/3422
466	https://www.cars-data.com/en/honda-civic-2015/3824
467	https://www.cars-data.com/en/honda-civic-tourer-2015/3827
468	https://www.cars-data.com/en/honda-cr-v-2015/3423
469	https://www.cars-data.com/en/honda-hr-v-2015/3424
470	https://www.cars-data.com/en/honda-jazz-2015/3425
471	https://www.cars-data.com/en/hyundai-i20-coupe-2015/3426
472	https://www.cars-data.com/en/hyundai-i30-2015/3427
473	https://www.cars-data.com/en/hyundai-i30-wagon-2015/3428
474	https://www.cars-data.com/en/hyundai-i40-wagon-2015/3429
475	https://www.cars-data.com/en/hyundai-ix20-2015/3430
476	https://www.cars-data.com/en/hyundai-ix35-fcev-2015/3431
477	https://www.cars-data.com/en/hyundai-tucson-2015/3432
478	https://www.cars-data.com/en/infiniti-q30-2015/3433
479	https://www.cars-data.com/en/infiniti-q30-2015/3606
480	https://www.cars-data.com/en/infiniti-q70-2015/3316
481	https://www.cars-data.com/en/jaguar-f-pace-2015/3434
482	https://www.cars-data.com/en/jaguar-xf-2015/3435
483	https://www.cars-data.com/en/jaguar-xj-2015/3436
484	https://www.cars-data.com/en/jaguar-xj-2015/4210
485	https://www.cars-data.com/en/kia-ceed-2015/3438
486	https://www.cars-data.com/en/kia-ceed-sw-2015/3439
487	https://www.cars-data.com/en/kia-optima-2015/3440
488	https://www.cars-data.com/en/kia-picanto-2015/3324
489	https://www.cars-data.com/en/kia-picanto-2015/3325
490	https://www.cars-data.com/en/kia-pro-ceed-2015/3437
491	https://www.cars-data.com/en/kia-rio-2015/3326
492	https://www.cars-data.com/en/kia-rio-2015/3327
493	https://www.cars-data.com/en/kia-sorento-2015/3328
494	https://www.cars-data.com/en/kia-venga-2015/3330
495	https://www.cars-data.com/en/lancia-ypsilon-2015/3448
496	https://www.cars-data.com/en/lexus-rc-2015/3451
497	https://www.cars-data.com/en/lexus-rx-2015/3452
498	https://www.cars-data.com/en/mazda-2-2015/3334
499	https://www.cars-data.com/en/mazda-6-2015/3335
500	https://www.cars-data.com/en/mazda-6-sportbreak-2015/3336
501	https://www.cars-data.com/en/mazda-cx-3-2015/3456
502	https://www.cars-data.com/en/mazda-cx-5-2015/3337
503	https://www.cars-data.com/en/mazda-mx-5-2015/3457
504	https://www.cars-data.com/en/mclaren-540-2015/3678
505	https://www.cars-data.com/en/mclaren-540c-2015/4364
506	https://www.cars-data.com/en/mclaren-570-2015/3679
507	https://www.cars-data.com/en/mclaren-570s-2015/4366
508	https://www.cars-data.com/en/mclaren-675-2015/3682
509	https://www.cars-data.com/en/mclaren-675lt-2015/4371
510	https://www.cars-data.com/en/mercedes-benz-a-class-2015/3624
511	https://www.cars-data.com/en/mercedes-benz-b-class-electric-drive-2015/3868
512	https://www.cars-data.com/en/mercedes-benz-c-class-coupe-2015/3871
513	https://www.cars-data.com/en/mercedes-benz-cla-shooting-brake-2015/3876
514	https://www.cars-data.com/en/mercedes-benz-g-class-2015/3890
515	https://www.cars-data.com/en/mercedes-benz-glc-2015/3893
516	https://www.cars-data.com/en/mercedes-benz-gle-2015/3895
517	https://www.cars-data.com/en/mercedes-benz-gle-coupe-2015/3896
518	https://www.cars-data.com/en/mercedes-benz-gls-2015/3897
519	https://www.cars-data.com/en/mini-clubman-2015/3462
520	https://www.cars-data.com/en/mitsubishi-l200-2015/3463
521	https://www.cars-data.com/en/mitsubishi-outlander-2015/3464
522	https://www.cars-data.com/en/opel-astra-2015/3483
523	https://www.cars-data.com/en/opel-corsa-2015/3952
524	https://www.cars-data.com/en/opel-corsa-2015/3347
525	https://www.cars-data.com/en/opel-karl-2015/3349
526	https://www.cars-data.com/en/opel-karl-2015/3484
527	https://www.cars-data.com/en/peugeot-208-2015/3504
528	https://www.cars-data.com/en/peugeot-208-2015/3505
529	https://www.cars-data.com/en/peugeot-partner-tepee-2015/3506
530	https://www.cars-data.com/en/porsche-911-cabriolet-2015/3981
531	https://www.cars-data.com/en/porsche-911-coupe-2015/3507
532	https://www.cars-data.com/en/porsche-911-targa-2015/3509
533	https://www.cars-data.com/en/renault-espace-2015/3368
534	https://www.cars-data.com/en/renault-kadjar-2015/3999
535	https://www.cars-data.com/en/renault-kadjar-2015/4000
536	https://www.cars-data.com/en/renault-kadjar-2015/3511
537	https://www.cars-data.com/en/renault-master-combi-2015/3369
538	https://www.cars-data.com/en/renault-trafic-passenger-2015/3370
539	https://www.cars-data.com/en/seat-alhambra-2015/3521
540	https://www.cars-data.com/en/seat-ibiza-2015/4020
541	https://www.cars-data.com/en/seat-ibiza-sc-2015/3522
542	https://www.cars-data.com/en/seat-ibiza-st-2015/4021
543	https://www.cars-data.com/en/skoda-fabia-2015/3372
544	https://www.cars-data.com/en/skoda-fabia-combi-2015/3373
545	https://www.cars-data.com/en/skoda-superb-2015/3526
546	https://www.cars-data.com/en/skoda-superb-combi-2015/3527
547	https://www.cars-data.com/en/ssangyong-tivoli-2015/3530
548	https://www.cars-data.com/en/subaru-levorg-2015/3531
549	https://www.cars-data.com/en/subaru-outback-2015/3377
550	https://www.cars-data.com/en/suzuki-celerio-2015/3379
551	https://www.cars-data.com/en/suzuki-vitara-2015/3382
552	https://www.cars-data.com/en/toyota-auris-2015/3533
553	https://www.cars-data.com/en/toyota-auris-touring-sports-2015/3534
554	https://www.cars-data.com/en/toyota-avensis-2015/3535
555	https://www.cars-data.com/en/toyota-avensis-touring-sports-2015/3536
556	https://www.cars-data.com/en/toyota-prius-2015/4078
557	https://www.cars-data.com/en/volkswagen-caddy-combi-2015/3539
558	https://www.cars-data.com/en/volkswagen-multivan-2015/4103
559	https://www.cars-data.com/en/volkswagen-sharan-2015/3541
560	https://www.cars-data.com/en/volkswagen-touran-2015/3543
561	https://www.cars-data.com/en/volkswagen-transporter-kombi-2015/3544
562	https://www.cars-data.com/en/volvo-s60-cross-country-2015/3545
563	https://www.cars-data.com/en/volvo-v60-cross-country-2015/3549
564	https://www.cars-data.com/en/abarth-695-2014/4115
565	https://www.cars-data.com/en/alfa-romeo-giulietta-2014/3134
566	https://www.cars-data.com/en/aston-martin-vanquish-volante-2014/3256
567	https://www.cars-data.com/en/audi-a6-2014/3264
568	https://www.cars-data.com/en/audi-a6-allroad-2014/3729
569	https://www.cars-data.com/en/audi-a6-avant-2014/3730
570	https://www.cars-data.com/en/audi-a7-sportback-2014/3266
571	https://www.cars-data.com/en/audi-s1-2014/3259
572	https://www.cars-data.com/en/audi-s1-sportback-2014/3262
573	https://www.cars-data.com/en/audi-s3-cabriolet-2014/3716
574	https://www.cars-data.com/en/audi-s3-limousine-2014/3712
575	https://www.cars-data.com/en/audi-s6-2014/3265
576	https://www.cars-data.com/en/audi-s6-avant-2014/3733
577	https://www.cars-data.com/en/audi-s7-sportback-2014/3268
578	https://www.cars-data.com/en/audi-s8-2014/3145
579	https://www.cars-data.com/en/audi-tt-coupe-2014/3271
580	https://www.cars-data.com/en/bmw-2-serie-active-tourer-2014/3278
581	https://www.cars-data.com/en/bmw-2-serie-coupe-2014/3149
582	https://www.cars-data.com/en/bmw-4-serie-cabrio-2014/3152
583	https://www.cars-data.com/en/bmw-4-serie-gran-coupe-2014/3279
584	https://www.cars-data.com/en/bmw-i8-2014/3283
585	https://www.cars-data.com/en/bmw-i8-2014/3409
586	https://www.cars-data.com/en/bmw-x3-2014/3284
587	https://www.cars-data.com/en/bmw-x4-2014/3285
588	https://www.cars-data.com/en/bmw-x6-2014/3286
589	https://www.cars-data.com/en/chevrolet-corvette-convertible-2014/3288
590	https://www.cars-data.com/en/chevrolet-corvette-coupe-2014/3287
591	https://www.cars-data.com/en/citroen-c1-2014/3289
592	https://www.cars-data.com/en/citroen-c1-2014/3290
593	https://www.cars-data.com/en/citroen-c4-cactus-2014/3292
594	https://www.cars-data.com/en/citroen-ds3-2014/3293
595	https://www.cars-data.com/en/citroen-ds3-cabrio-2014/3294
596	https://www.cars-data.com/en/citroen-jumper-combi-2014/3295
597	https://www.cars-data.com/en/dacia-duster-2014/3167
598	https://www.cars-data.com/en/ferrari-california-2014/3297
599	https://www.cars-data.com/en/fiat-ducato-combinato-2014/3300
600	https://www.cars-data.com/en/ford-ecosport-2014/3302
601	https://www.cars-data.com/en/ford-focus-2014/3303
602	https://www.cars-data.com/en/ford-focus-2014/3304
603	https://www.cars-data.com/en/ford-focus-wagon-2014/3806
604	https://www.cars-data.com/en/ford-mondeo-2014/3305
605	https://www.cars-data.com/en/ford-mondeo-2014/3306
606	https://www.cars-data.com/en/ford-mondeo-wagon-2014/3817
607	https://www.cars-data.com/en/ford-tourneo-connect-2014/3309
608	https://www.cars-data.com/en/ford-tourneo-courier-2014/3310
609	https://www.cars-data.com/en/ford-transit-kombi-2014/3822
610	https://www.cars-data.com/en/honda-civic-tourer-2014/3826
611	https://www.cars-data.com/en/hyundai-i20-2014/3312
612	https://www.cars-data.com/en/infiniti-q70-2014/3315
613	https://www.cars-data.com/en/jaguar-f-type-coupe-2014/3319
614	https://www.cars-data.com/en/jaguar-f-type-coupe-2014/3179
615	https://www.cars-data.com/en/jaguar-xe-2014/3320
616	https://www.cars-data.com/en/jeep-cherokee-2014/3321
617	https://www.cars-data.com/en/jeep-renegade-2014/3322
618	https://www.cars-data.com/en/kia-optima-2014/3323
619	https://www.cars-data.com/en/kia-soul-2014/3329
620	https://www.cars-data.com/en/kia-sportage-2014/3184
621	https://www.cars-data.com/en/lamborghini-huracan-2014/3331
622	https://www.cars-data.com/en/land-rover-discovery-sport-2014/3332
623	https://www.cars-data.com/en/lexus-ct-2014/3189
624	https://www.cars-data.com/en/lexus-nx-2014/3333
625	https://www.cars-data.com/en/mclaren-650-2014/3680
626	https://www.cars-data.com/en/mclaren-650-spider-2014/3681
627	https://www.cars-data.com/en/mclaren-650s-2014/4369
628	https://www.cars-data.com/en/mclaren-650s-spider-2014/4370
629	https://www.cars-data.com/en/mercedes-benz-amg-gt-2014/3865
630	https://www.cars-data.com/en/mercedes-benz-b-class-2014/3867
631	https://www.cars-data.com/en/mercedes-benz-c-class-2014/3869
632	https://www.cars-data.com/en/mercedes-benz-c-class-estate-2014/3870
633	https://www.cars-data.com/en/mercedes-benz-cls-2014/3880
634	https://www.cars-data.com/en/mercedes-benz-cls-shooting-brake-2014/3881
635	https://www.cars-data.com/en/mercedes-benz-gla-2014/3891
636	https://www.cars-data.com/en/mercedes-benz-s-class-coupe-2014/3899
637	https://www.cars-data.com/en/mercedes-benz-v-class-2014/3905
638	https://www.cars-data.com/en/mercedes-benz-vito-tourer-2014/3906
639	https://www.cars-data.com/en/mini-countryman-2014/3338
640	https://www.cars-data.com/en/mini-mini-2014/3339
641	https://www.cars-data.com/en/mini-mini-2014/3340
642	https://www.cars-data.com/en/mini-paceman-2014/3341
643	https://www.cars-data.com/en/nissan-e-evalia-2014/3474
644	https://www.cars-data.com/en/nissan-e-evalia-2014/3923
645	https://www.cars-data.com/en/nissan-juke-2014/3343
646	https://www.cars-data.com/en/nissan-pulsar-2014/3345
647	https://www.cars-data.com/en/nissan-qashqai-2014/3202
648	https://www.cars-data.com/en/nissan-x-trail-2014/3346
649	https://www.cars-data.com/en/opel-corsa-2014/4290
650	https://www.cars-data.com/en/opel-corsa-2014/4291
651	https://www.cars-data.com/en/opel-meriva-2014/3350
652	https://www.cars-data.com/en/opel-movano-combi-2014/3351
653	https://www.cars-data.com/en/opel-vivaro-combi-2014/3352
654	https://www.cars-data.com/en/peugeot-108-2014/3353
655	https://www.cars-data.com/en/peugeot-108-2014/3354
656	https://www.cars-data.com/en/peugeot-308-sw-2014/3210
657	https://www.cars-data.com/en/peugeot-308-sw-2014/3211
658	https://www.cars-data.com/en/peugeot-508-2014/3355
659	https://www.cars-data.com/en/peugeot-508-sw-2014/3356
660	https://www.cars-data.com/en/peugeot-boxer-combi-2014/3978
661	https://www.cars-data.com/en/porsche-911-targa-2014/3508
662	https://www.cars-data.com/en/porsche-918-spyder-2014/3357
663	https://www.cars-data.com/en/porsche-cayenne-2014/3365
664	https://www.cars-data.com/en/porsche-macan-2014/3214
665	https://www.cars-data.com/en/renault-megane-coupe-cabriolet-2014/4006
666	https://www.cars-data.com/en/renault-twingo-2014/3371
667	https://www.cars-data.com/en/rolls-royce-wraith-2014/3225
668	https://www.cars-data.com/en/skoda-yeti-2014/3234
669	https://www.cars-data.com/en/skoda-yeti-outdoor-2014/3235
670	https://www.cars-data.com/en/smart-forfour-2014/3374
671	https://www.cars-data.com/en/smart-fortwo-2014/3375
672	https://www.cars-data.com/en/ssangyong-korando-2014/3529
673	https://www.cars-data.com/en/ssangyong-rodius-2014/3376
674	https://www.cars-data.com/en/subaru-wrx-2014/3378
675	https://www.cars-data.com/en/suzuki-swift-2014/4050
676	https://www.cars-data.com/en/suzuki-swift-2014/3381
677	https://www.cars-data.com/en/toyota-aygo-2014/3383
678	https://www.cars-data.com/en/toyota-aygo-2014/3384
679	https://www.cars-data.com/en/toyota-yaris-2014/3385
680	https://www.cars-data.com/en/toyota-yaris-2014/3386
681	https://www.cars-data.com/en/volkswagen-crosspolo-2014/3390
682	https://www.cars-data.com/en/volkswagen-e-golf-2014/4095
683	https://www.cars-data.com/en/volkswagen-e-up-2014/4108
684	https://www.cars-data.com/en/volkswagen-golf-sportsvan-2014/3387
685	https://www.cars-data.com/en/volkswagen-passat-2014/3388
686	https://www.cars-data.com/en/volkswagen-passat-variant-2014/4104
687	https://www.cars-data.com/en/volkswagen-polo-2014/3389
688	https://www.cars-data.com/en/volkswagen-polo-2014/4105
689	https://www.cars-data.com/en/volkswagen-touareg-2014/3391
690	https://www.cars-data.com/en/volkswagen-xl1-2014/3393
691	https://www.cars-data.com/en/volvo-xc90-2014/3400
692	https://www.cars-data.com/en/alfa-romeo-4c-2013/3253
693	https://www.cars-data.com/en/alfa-romeo-4c-2013/3133
694	https://www.cars-data.com/en/alfa-romeo-mito-2013/3135
695	https://www.cars-data.com/en/audi-a3-cabriolet-2013/3714
696	https://www.cars-data.com/en/audi-a3-limousine-2013/3710
697	https://www.cars-data.com/en/audi-a3-sportback-2013/2977
698	https://www.cars-data.com/en/audi-a8-2013/3144
699	https://www.cars-data.com/en/audi-rs5-cabriolet-2013/3142
700	https://www.cars-data.com/en/audi-rs6-avant-2013/3731
701	https://www.cars-data.com/en/audi-rs7-sportback-2013/3143
702	https://www.cars-data.com/en/audi-s3-2013/3141
703	https://www.cars-data.com/en/audi-s3-sportback-2013/3708
704	https://www.cars-data.com/en/bentley-flying-spur-2013/3274
705	https://www.cars-data.com/en/bentley-flying-spur-2013/3405
706	https://www.cars-data.com/en/bmw-3-serie-gran-turismo-2013/3150
707	https://www.cars-data.com/en/bmw-4-serie-coupe-2013/3151
708	https://www.cars-data.com/en/bmw-5-serie-2013/3154
709	https://www.cars-data.com/en/bmw-5-serie-gran-turismo-2013/3153
710	https://www.cars-data.com/en/bmw-5-serie-touring-2013/3748
711	https://www.cars-data.com/en/bmw-i3-2013/3155
712	https://www.cars-data.com/en/bmw-x5-2013/3156
713	https://www.cars-data.com/en/bmw-z4-roadster-2013/3157
714	https://www.cars-data.com/en/cadillac-ats-2013/3158
715	https://www.cars-data.com/en/chevrolet-spark-2013/3159
716	https://www.cars-data.com/en/chevrolet-trax-2013/3160
717	https://www.cars-data.com/en/citroen-c3-2013/3161
718	https://www.cars-data.com/en/citroen-c3-picasso-2013/3162
719	https://www.cars-data.com/en/citroen-c4-picasso-2013/3163
720	https://www.cars-data.com/en/citroen-ds3-cabrio-2013/3165
721	https://www.cars-data.com/en/citroen-grand-c4-picasso-2013/3164
722	https://www.cars-data.com/en/dacia-dokker-2013/3166
723	https://www.cars-data.com/en/dacia-logan-mcv-2013/3168
724	https://www.cars-data.com/en/donkervoort-d8-gto-2013/3296
725	https://www.cars-data.com/en/ferrari-laferrari-2013/3783
726	https://www.cars-data.com/en/fiat-500l-living-2013/3169
727	https://www.cars-data.com/en/ford-focus-electric-2013/3419
728	https://www.cars-data.com/en/ford-kuga-2013/3170
729	https://www.cars-data.com/en/ford-tourneo-custom-2013/3311
730	https://www.cars-data.com/en/honda-cr-z-2013/3828
731	https://www.cars-data.com/en/honda-cr-z-2013/3173
732	https://www.cars-data.com/en/hyundai-i10-2013/3174
733	https://www.cars-data.com/en/hyundai-i30-2013/3175
734	https://www.cars-data.com/en/hyundai-ix35-2013/3176
735	https://www.cars-data.com/en/infiniti-q50-2013/3177
736	https://www.cars-data.com/en/infiniti-q60-cabrio-2013/3314
737	https://www.cars-data.com/en/infiniti-q60-coupe-2013/3313
738	https://www.cars-data.com/en/infiniti-qx50-2013/3317
739	https://www.cars-data.com/en/infiniti-qx70-2013/3318
740	https://www.cars-data.com/en/jaguar-f-type-convertible-2013/3178
741	https://www.cars-data.com/en/jeep-compass-2013/3180
742	https://www.cars-data.com/en/jeep-grand-cherokee-2013/3181
743	https://www.cars-data.com/en/kia-carens-2013/3182
744	https://www.cars-data.com/en/lamborghini-aventador-roadster-2013/4229
745	https://www.cars-data.com/en/land-rover-discovery-2013/3185
746	https://www.cars-data.com/en/land-rover-range-rover-2013/2995
747	https://www.cars-data.com/en/land-rover-range-rover-evoque-2013/3187
748	https://www.cars-data.com/en/land-rover-range-rover-evoque-coupe-2013/3186
749	https://www.cars-data.com/en/land-rover-range-rover-sport-2013/3188
750	https://www.cars-data.com/en/lexus-is-2013/3190
751	https://www.cars-data.com/en/lexus-ls-2013/2996
752	https://www.cars-data.com/en/lotus-exige-2013/3191
753	https://www.cars-data.com/en/maserati-ghibli-2013/3192
754	https://www.cars-data.com/en/maserati-quattroporte-2013/3194
755	https://www.cars-data.com/en/mazda-3-2013/3195
756	https://www.cars-data.com/en/mazda-3-sedan-2013/3196
757	https://www.cars-data.com/en/mazda-6-2013/2997
758	https://www.cars-data.com/en/mazda-mx-5-2013/2999
759	https://www.cars-data.com/en/mazda-mx-5-roadster-coupe-2013/3000
760	https://www.cars-data.com/en/mercedes-benz-citan-tourer-2013/3873
761	https://www.cars-data.com/en/mercedes-benz-cla-coupe-2013/3874
